"user_id","operator_user_id"
136054,"0a6a1809-4b26-4bae-8870-fe077ac82b3d"
136129,f0048c9c-0bcc-4ef8-9517-99667fd4ad8a
138254,"0ac163a8-bbd7-4fa1-a9fc-b56c0754ecf4"
140133,a0041651-9f9b-4bdc-ab41-de3001dd0d38
140739,a83a1691-d042-43af-b5ec-5b613c364701
143056,"97dfec5a-9102-4d94-853e-86f9159849d5"
143672,bc331491-0836-416b-941e-d7431b305f98
143759,"562ec12d-76bc-4f7d-866c-69b9b121f3c6"
144675,b636da07-58c4-4731-b3ed-37bbaa1ef1cc
144718,"4ea39006-b960-4b9c-aea3-c45b583dd29d"
144721,"8b176313-1ca7-410c-82db-890275955450"
145375,"7cc041da-5140-46d7-8100-4af09c8cc038"
145392,"1dd96b13-ba81-48cb-b620-d1fb894cc132"
145848,ae4cc489-6111-4b32-b949-e3281586e4b2
146564,b72acf3b-62be-45ed-bca4-5658350dc086
146941,ee58e0ec-109b-4dac-bf61-5e59c9212456
148787,"4d48b83e-2e2b-4ca8-adaa-ab3c556e58fd"
148976,"7eae7a89-d530-4d26-86cd-a805282d9a97"
150192,"0b9543c4-685b-4a75-abbe-9883564f0278"
151448,e44c2687-63df-45cb-a6cd-686a1dc858f6
151488,"62662262-6749-45cc-a3a7-705939ef30c4"
151519,d17d3b9e-02a7-4621-90bc-49d2c661c3af
152358,d07acbba-89a8-4b86-baa5-0c878a44c52d
152654,a4b22bce-9286-4394-a238-a4d0a5cdb633
152903,"7df44a4a-d672-4a0c-a0e8-195eeab22786"
153203,de878671-0085-45c0-bfd0-ac0234e449c6
153857,ee0a902d-99d7-4ffa-82d9-204cfc32c42e
155413,a239ce3a-f0ee-47a7-b791-cfee30722f74
156364,"822e5e6b-220f-4e41-a9a7-905e2a8d3d70"
157243,"4932614d-2014-4a28-b0cd-428b67361e02"
157942,"3a19ff8f-05d2-4b66-bd3a-d7f160a91aef"
158103,"0693084b-2829-4072-b9c3-8e8360764188"
164971,d219c862-02e9-4173-a16e-4643bdcb0bd6
165735,"2606932f-cf12-4456-8692-20c311edfa8b"
165772,"8d1d0052-e983-4af4-b4d0-c27a5ef34ec2"
167333,"09a740b3-8604-4b84-82f6-23432cad1233"
167597,"249eea46-53b4-4bac-a054-44e1261795e5"
167616,"13ca0360-1b67-452b-8252-cd40427684b8"
167644,"9ce1bdd4-3667-48e2-ad78-d08ee73d833b"
168019,"9e5200ab-7641-4e15-88ef-1450b400e955"
168559,"269f8f39-807a-45f7-9d55-aaaf41bf9598"
169540,b02deb47-9f34-4228-a202-a015d0b64a3e
169580,"4c600364-c311-4f24-9748-39a92c229e63"
172022,"4d1487a1-afef-4d80-bc22-a46d1a7deee5"
172087,"9aa85052-2dfa-450a-af5f-0142760fb54f"
172990,ea9f1611-9b69-4bde-b98d-409d0f2df0f5
173681,e2ac9abd-f196-44ea-9d29-f8c67948c4e6
175032,"96e36807-4b3d-4cd2-8d16-6e308a7df552"
175033,"3ac909bd-0c38-461a-b504-36c307b72b6d"
175063,"78411778-683d-467b-ac0c-513a0db0b273"
178414,"25302d0a-46ee-4793-8e42-99a34f0f6049"
179209,af6cef19-acd8-4fe8-9622-a3adf40c2403
180069,"0bf63a77-3774-484c-bc23-f610a7879665"
180887,"27d675f2-877a-4356-ac4e-1c6c1e0d3ff4"
181175,a2b4e782-3d8b-4f3a-a70a-11e8d18a726c
181201,"0d7f7b67-baf5-48ce-86bc-6394d16568b7"
181534,"615b7853-ba2b-4551-8dc4-bec3cfb6528f"
182329,"8fa39164-dc96-4cc4-afaa-7342c9832ba1"
182932,b2b989e1-15d9-4c23-a330-a1a162d16df9
184040,"4d9411c0-5bff-49f3-89e0-f49f7c2f7930"
186040,"5a061e82-5a5d-4be5-a60e-43504b8f4ee0"
192130,bad048c7-bbd5-4f6b-9e59-38b46223b77f
193616,b9c3612f-f604-46f1-ad0a-a8c5cbe73469
194741,"6ef6e795-eeca-42ab-913b-f696b0f29453"
195116,"09278b64-4600-4fab-aa8b-3a064a030d74"
195119,"1bd4800e-086c-4f50-b559-9ee4c269d227"
195688,"512d60d6-34b9-4334-85f1-5a7fae4fc4d5"
197416,"4db31e1e-b4a1-4c76-95ec-d5eaf651907f"
197880,"47a0dd49-cf8b-4c1b-8e77-a374d339f1bd"
198048,"9bad41f4-3624-45ec-858a-374e985f9847"
198868,f9ff7fdf-1f07-4e17-8bce-4fd46c4f5835
199163,afc970ad-ee33-46c3-ae66-dfeb9a12c414
202358,"24513295-6053-4970-8303-d507037fa558"
202474,ef8856bb-20e7-4162-a666-a2d4a0efa68f
202497,"867d3f79-b50c-4296-bd2d-d6c8651e7f8b"
202551,"79fc620c-0e30-421f-9ce5-110a4d252def"
203130,"490ffa11-6205-456c-b5cb-90672ce6164e"
203637,"874e0cca-1d5b-48c4-95a5-ce169b765e34"
204738,"64417c51-1a42-467d-ab2e-b05b8b35e46e"
204983,"505924e6-3361-4257-acc5-f8c5f10fadd0"
206188,"54872f02-6252-45a5-8e10-2bf7271db35b"
207462,"665e4723-c59a-4534-b768-e189c88c6a04"
207561,"7847531b-2cc7-4a51-a7e1-3fafb9b70bd9"
208245,e6ad1557-10c4-433b-b4ea-7e33399eb7e6
209540,d86caff3-b1ee-4134-a9f3-4f971b43398c
210083,"81a8fc93-9c80-47a4-bd34-84afa37cb93a"
211024,"2c5e808d-3e31-4d4b-a814-bf1c12d5bc1c"
211919,"43643572-0b3d-45c2-8c7a-009ccedd7646"
212394,ee923100-68b0-4457-a8a7-a2ce32a5f4f8
213153,"85515ca2-1179-48f6-8182-f48b492d2b7e"
213327,d5cacac7-67b1-4ee1-abde-508f7b196c97
213424,"5d63481e-e477-4ba0-afb0-d919ecf8d9a6"
214620,"6c12492d-c8ac-459d-99e8-406537201265"
215689,f7523ee4-ac11-42fb-bc6e-ee445dbb46b4
215763,dfbd4f54-98ee-4dc0-8423-116d2a9a3c07
216727,"453734c7-abb0-419d-8f9b-d8efc83b0447"
216780,e814d9f9-7903-4e94-b153-54bdca4e1296
217305,d25d6d52-c2ce-4232-a9cf-c95e22599f7e
217879,bec30230-fc34-44be-9494-0fae3c952909
218854,"99523941-9461-466f-8d1e-72c99900b8d1"
218923,"9d4665ef-1845-43e1-8fff-e75ce689606d"
219011,"53525bae-873d-4412-8b05-727af922a13b"
219959,"56f55fb6-d8ad-4cfe-bb8c-fe3fa1032bdd"
220776,"20c7817d-c698-43c3-a0eb-b2e8c58c22ae"
221546,"10758d42-9885-4815-8af6-045f23adc698"
221656,"9dd88e3f-0801-4939-b825-e16f6008785a"
222247,"3e6e09fb-c5a4-4469-9fa3-70a4ceaacf0d"
223165,"17167472-3f89-45e7-b5fc-efbeee16e857"
223801,"8c2dafcf-fbcd-42c1-965d-be5b630464cc"
223922,"614d27d5-bf0e-4990-ada3-4f7a7c32678f"
223975,"60ba7601-bff5-489f-877e-97d747ee6a5d"
225196,"1e429736-879a-48c8-9b49-09800cefc930"
225935,"462986d2-3a84-4abc-a207-cbeff34a5ed4"
226013,"8e1f5295-806d-49d5-9a29-8df8c6c506b7"
226692,f09d3297-342a-4da7-941b-d57426d70cb7
227135,"3f35e689-2603-4891-91d8-958eaacfdeb7"
227797,"80004cf0-f4bc-42ae-ad93-4a5e6e30d363"
228955,d43e1d71-3a44-4c17-a86d-8a192641c8d8
229715,"2f57f3b9-3f90-49b1-8358-92e4c6310179"
229827,"29a7ee91-9b10-46fa-b899-70ef7ebdc3ee"
230979,be64881a-d083-465c-b71e-c6c5373d9e6c
231668,"7882ad7d-97e1-4f6c-8002-60f7219a9919"
231942,c4656ee2-9112-4286-939b-249527ccb612
232788,"0c92b9c5-17d4-4e58-8215-0a3507454d00"
232915,"20f4cf22-baa1-46ba-8749-fd608a8e68c8"
234119,"186de7a5-785f-4e26-b416-6b883dbc1cba"
234265,"59033ab7-a9fd-4e92-b14b-34618fe9b1b9"
234336,e56d944a-421d-48c5-ba98-124023f4a318
234554,ec2b158a-ac11-41a5-8c22-2463c1025360
234596,"9a3afc5d-3afe-400a-ab9c-dfa3eab8aab2"
234618,bacd292e-150b-4936-af01-fad865fd30c2
234830,"5bceb689-1adc-4f1f-9db3-456626740ad7"
234962,"5f77ff73-c0a1-4f75-a940-5d974db13df4"
236459,"2768e1fc-b5ef-4c84-9241-ef7ae2642be3"
236803,"75bea08c-26c8-4424-87ad-339724f9e6ff"
237381,"87de4225-a047-42c8-914a-7fa3a9eb3294"
237664,"0d9e443d-bd2c-44f1-ae3f-6676c840ab23"
237682,"2dc7892f-88b0-4e1f-9ad6-48f37cbb0a70"
237690,"94bdda49-bfad-4edc-bd7b-e543426a02bc"
237941,"1e2d910d-8cbf-4c1e-a613-eba352b1fca3"
241226,"95171761-b29f-40de-9bf6-11962c938127"
241527,"7cc1ac1f-7e10-42df-ae9d-bcc985232cf1"
241813,"3187ee63-466b-45f7-81f3-d33394a4fb93"
241938,"6ea15fdc-28f9-442f-bf15-33e89271be01"
242241,"39ec446c-ef33-4787-b365-11d2702d3466"
242256,"2e6d97e9-60cb-4f88-92f8-1c7fedca195d"
242577,"86eb4ea3-7b3e-4317-b55d-69d32079f38e"
243106,af6201aa-1ca2-4fe0-b226-f6a8e9cfaed0
243216,"89c124ba-8c4a-41c7-90d4-d21c695eb89a"
244479,"83798b56-92f8-484b-b3c8-a485b40fd761"
244669,c61376e4-4d79-43cf-859e-d7fecbd791bc
258,"3a33761a-080f-4c36-8443-40529e07c782"
1644,"44d1bb12-ab79-4940-bb30-734ed36deccc"
2634,fabb0957-7108-4914-add4-4cff1ff102e3
2729,"485980a7-a64a-4169-8383-63c496592d2d"
11001,"815d6b6d-8d6c-47c8-8331-1d9999ec66d8"
11226,"5fc52241-0ab2-424c-8923-70093ea56f0a"
12502,cc7f9609-42b9-4636-a2d6-2ba8ffee9934
16995,c27b9a75-b0b7-46ad-943b-b65307472e8f
18767,c5de743f-a6eb-4a23-9fa3-73581481b87b
21061,a81e3699-f486-4b37-8c5e-e2ba278e98cc
21645,ff532461-f645-441a-a261-0cae9870cb7a
22125,"2d05ec8a-85fc-410a-96e8-36658048c450"
29518,"1aecfa7f-2824-41dc-b3af-d97bcb0e4c52"
31411,"2aa89588-304e-4d42-99de-49f452d9ed7e"
33320,"100fd55d-639d-4303-bf96-0e795a4db0fe"
34854,d5639cb8-5fcc-4210-8f3d-e022d2181552
36932,e6348af4-a9cc-4387-9c03-1bcff2b820de
37225,"9795e7e0-6840-4eb9-ac32-4e6e5ed065db"
37969,"75376d4a-fb7e-4e4d-aac9-f2b23adf29f7"
41860,"08fd7733-7e5b-4cb3-901f-b5e768e65eea"
48671,e77da3e0-70aa-4c76-be1b-fe2c3710346c
49738,a8ca5a1e-092a-4617-980c-a13efdf85acd
49861,"50f17879-415f-4d96-92ac-5e170a684817"
50332,bb03ec50-9b4d-4552-acc4-77a7e5e16040
52291,d65ff66a-9205-4f08-be5a-6dadfa8b52b0
54211,f93c800b-6112-4c8d-8c92-22392a2a28ca
56422,c3211f4c-09cf-4ed2-b5c7-39fab199c804
57320,"861ee5d0-34e3-4a56-b0ac-a170973ecab4"
69523,cd7fa5b8-c15a-4615-bd8a-cd39f61a12a5
70800,"0df07c43-7605-44a9-9b42-bead690bf0c4"
73616,"919649ac-934c-452f-8be5-869182acca5f"
75386,f1d93a4c-a48b-41a3-9c5d-1bc5ee7a2556
77753,f7e8cf46-7dc6-4386-96a5-06cd33589970
77841,"157852e5-d68b-4c89-9916-805033b67176"
77866,f895cf98-cc22-417f-8e51-a56ef81b7fee
85703,"068b2166-d32e-4d6c-aba9-c04eb872b625"
97201,a04938af-adce-4fa5-8414-9967bca7a7ba
99980,"4d339a4b-8ac4-40ab-b82e-4348fce86718"
101457,"8a5958b0-bc58-4fc9-ab5b-48708cf26dbe"
103873,"7e9bf42a-755d-4050-8a95-a50e97432413"
104834,"56859bc8-9e79-4828-a3f4-36dfa72c86bf"
108415,"58063a84-ca26-40ca-ae08-fdd8c1b644b8"
109543,"38862905-1875-4c82-83de-534dc8ed944f"
110340,"3053ff07-0023-480a-a382-0a942cf7920f"
111224,b08be5f3-5a0e-45ef-9bb2-a532c6ac370c
114143,"014c0aa1-5dc3-4354-bf4e-3f55634c5415"
115840,b57e1d03-20dd-4c84-b4ae-61c93350a2bb
118227,"4492ea7a-eca7-4b62-aa04-7793557538b9"
122723,ea25d415-188e-4921-a94a-2dfbd4372ed3
123233,"1831c061-dc98-4edb-9209-81a4ad20b42b"
124457,ae77f7df-cc26-4382-92f3-d1503fd75183
127064,"35998aa8-5b38-40f0-93fd-613a7e7372b8"
127568,"6c379f99-b7f0-4d80-8662-a4ef5eb2f167"
127730,e15e22ed-a4f5-4211-b07b-783f6eeccd6e
130092,b665d4f7-727d-4f3b-b009-869f1bfdedb1
133312,"77bfe187-57b7-417d-85b1-6bc6c965fcf8"
136829,"58aa4644-4f0d-4c88-ab9b-444a9f4fe996"
141903,"6adb1bcf-2c1a-438b-a8c0-2513545ec186"
143009,ab52d125-ff1f-421e-8b39-2d4f69f92408
144713,c04646c1-7753-4e64-a85e-7fe371906d5d
144716,bc60dfab-c5a2-4ca1-bce3-58ed01f80107
149383,e6887d1a-b118-47ea-b666-788bd552aa04
149939,"01b86248-ed28-4155-992c-049f6db25327"
151103,"16d25fd1-309a-4b63-b9e6-5db20d0873f6"
151149,ac978763-b52c-4b42-98a7-e58b687c3b7c
153415,"9f7b99da-fa98-4018-a743-ceca418093ef"
154355,"4cd78e25-de3f-4959-88a0-e1955a9083a4"
154486,c979611d-8ed2-4c99-88de-f32070c28f89
156295,aa496775-86e3-4d3c-9457-124731cc981f
164696,"277aded8-9e73-4414-8440-acd8f6557bcf"
167296,"320d18ea-9ef9-4b0e-962c-542a303e6019"
172807,c606380c-b514-4223-ba99-a11d756afbc5
184418,"61338921-6610-40e3-86c4-7d75c58f7046"
188647,"0f0747f4-3002-45d6-a701-2bde7b4e93c2"
189220,"48d583c5-08dd-4828-9641-8bd90280e662"
192505,"439a3293-7441-4f63-b695-c783abb8bf41"
200322,a625097a-41aa-4374-81d0-c364bd9567c0
200355,"2666b413-4f96-46fe-b7c9-e0e4cced96aa"
204836,"19415a98-33b2-4b7a-b9a5-1fbe2bc77605"
204903,d6174560-dba9-4245-9286-449f14898fd9
209165,e1db8c51-d71d-47bf-9e8f-492524906588
209284,c99c1b78-4e55-4830-8490-be644f475035
211137,"96f9ee43-0c97-467f-b9ea-b60bb0fcbca0"
212723,"3b48e16f-ca1c-494a-903e-8f160f9ef8e9"
214762,"7d9ad381-8253-4269-9e4f-5314dab22211"
217797,cc8f4845-85e7-4523-a825-b2a6f7e5b252
218121,"171aebff-64da-41b5-b2d9-c94c2c71610b"
218182,ea36f14d-92e9-41d2-b156-fc6ac7142def
218520,"41c323b9-b70f-49db-99fc-22948720a20b"
218709,"77a15afe-20c8-4223-a0f9-07b6a7d57773"
218830,da5588f5-f8e0-4077-af14-d1c74f49c184
227183,f3e1800f-3bb5-4832-8520-3f2c48685df3
227387,"6c3f8e3f-d7ae-4d19-b968-283067b2c91e"
227511,"88cce570-881f-489c-a858-46680b50d953"
228708,a49d1967-edc3-42a3-b79f-5017332505c4
231489,"2ad04c99-98e8-40d5-8577-aca688c2d3e4"
231655,fdff58a6-a545-48a8-88d7-0df0c5d7728f
232071,dde1da40-f52b-4258-9b5e-ec7bf86ac645
233508,c650af8d-263a-4eb9-b5a8-a131991b1b4e
234086,b1cf40c0-bd2b-4d69-908a-c4031ae7a641
235069,"05887cb7-1c85-492a-bdef-1488b65f37b5"
235466,"62574098-81e3-440e-92b7-6c7f5ef0f8cb"
238638,c2112ad4-4422-4795-b84c-558902f132e6
240332,"1ebc9692-e9aa-4a95-9294-880aa807db57"
240929,c78c0310-3bd9-43b7-89d4-ab0ae228ab52
241287,"67acd0d5-3008-454e-89b1-dd90690609d8"
241405,"2987d3d5-63c7-4e69-907d-8a35ca7ae130"
243874,"077d234e-bde3-4f9f-a7f0-fd5523fee68b"
245188,"6cc1a797-d412-49df-9de7-91816ac808d6"
246008,"67c3a30f-1af8-4f6b-8734-44774c6c028b"
248089,"4c11dd10-d8c2-4de1-9609-2e959ba5c830"
248928,"0cc2ba89-61dc-4925-ab66-45339a7ed201"
255212,"3faa4837-e6ed-43c1-95ea-dee735d847ac"
255815,"3165e0e6-8c00-4e38-ae40-0a383783220a"
257137,"0cdedd71-41b6-4650-81e4-eeaf10c626c1"
260312,"59658e6b-1c47-4a2a-9367-c9cd8f31ce37"
260950,cdc36b2a-f1a9-4563-962c-777ca9a21d76
261660,fef7864a-d59a-49cb-b04c-69fe37150326
264875,"27d815c4-da47-4851-967c-44e07fd69435"
264892,"8df53c44-2e56-47d0-a5b0-7dc8df854fdc"
265142,"66eb9d9b-2345-4037-bc62-3e6e82a4efe4"
269735,"3ecae454-d57c-4e75-a57b-5887db9bcb2f"
270047,"063301c8-1e4b-43f9-9214-b8eaffed9da7"
272362,"3577328f-8777-40f0-8d06-cb544cdbd752"
273168,"9d5672bd-b792-44c5-bccf-e6611e3fdce8"
276151,"9db48c6c-3cdf-4191-af2c-06f7db9f0259"
276247,c42b2a15-fa91-416d-8f5b-4f110dcb7cdb
277550,"48115930-b8db-4a79-8008-7185804a2f3d"
278880,"89353258-a594-4879-b64c-9efa789fb00f"
281303,"274195e6-2ade-414a-adfb-1643f4d767a8"
282939,"9b1b652f-7c7e-471a-bb58-f08e13a1b0ba"
284518,"2e2de31b-9c22-4911-b9de-92d902cc632c"
284595,c160982d-5540-4704-ad58-0cf80bdc7339
286005,cb00ba08-4353-4fc4-9726-9c96100959ee
287621,"63a5a60e-ec0e-4a24-8456-60bfad20b9c1"
287874,"0b1ec9bc-346b-46ec-ae3d-523360e44d1f"
288240,"157703a6-d2b0-41b8-be2e-1b427c8d0000"
289731,"34c3cbe8-a6ee-42e7-9022-2272e22bba80"
289870,be061b38-d7d0-402e-9c8a-b265b493623f
289886,f8525d46-9d04-4c90-b63f-45695753e676
289925,b140bf9d-9d89-4a5a-a34e-0a0cc710d0e7
289930,a0fb5fe6-29dd-4615-a4ac-5a04a380c1e9
289955,"5de380f2-8975-4b3e-99e2-44f27a0097b1"
289958,"4dff382b-a388-415c-9f5c-a96fec6bfa7b"
290002,"2425c71e-4555-4e38-bcee-033bec3ead40"
290019,"6a312ea6-d246-44d5-bb5a-c91d4e3ea693"
290034,edbfdced-6784-4e81-9777-63b23ac40f2b
290036,de54099a-f6ad-4bf3-be9d-7717f3fc3ba7
245668,"45d341e8-351b-44b6-9bd7-44535345303a"
245855,e4de9edf-98ba-4271-9435-cf22ec74bc9e
246689,c68d6a4d-ebb7-49cc-8605-438df23b23c0
